,Lat,Lon,Name,Sub_Prop
70,42.32176525723952,-71.10984160567114,Hyde Square - Barbara St at Centre St,0.7686713836477987
71,42.32293117195949,-71.10014140605927,Jackson Square T Stop,0.8083388266315096
72,42.324081,-71.083235,Walnut Ave at Warren St,0.6875784190715182
73,42.325333,-71.075354,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave,0.6683467741935484
74,42.32538435700882,-71.12177595532557,High St at Cypress St,0.671562082777036
75,42.326599,-71.066498,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,0.732463295269168
76,42.32760387040573,-71.11089169979095,S Huntington Ave at Heath St,0.7731994459833795
77,42.32784317478686,-71.1253622174263,Cypress St at Clark Playground,0.6561576354679803
78,42.32854046293402,-71.08416482806204,Dudley Square - Dudley St at Warren St,0.8335832083958021
79,42.3294633,-71.0901582,Bartlett St at John Elliot Sq,0.7608017817371938
80,42.329842993518085,-71.08386572459494,Dudley Square - Bolling Building,0.8084153983885407
81,42.329842993518085,-71.08386572459494,Dudley Square - Dudley St at Warren St,0.7948969578017664
82,42.33023070528729,-71.05060093123029,Columbia Rd at Tierney Community Center,0.6619515703668185
83,42.330473650415165,-71.05701684951782,Andrew T Stop - Dorchester Ave at Dexter St,0.7161732321996575
84,42.331184,-71.095171,Roxbury Crossing T Stop - Columbus Ave at Tremont St,0.7693864409897894
85,42.332096063019364,-71.128458827734,Tappan St at Brookline Hills MBTA,0.7783018867924528
86,42.33274392304887,-71.11626680949485,Brookline Village - Station Street at MBTA,0.6926255562619199
87,42.332799,-71.116205,Brookline Village - Pearl Street at MBTA,0.8501628664495114
88,42.332817,-71.081198,Washington St at Melnea Cass Blvd,0.7882130475890324
89,42.332862884862635,-71.09218861916816,Whittier St Health Center,0.777292576419214
90,42.3329989199507,-71.11634425762531,Brookline Village - Pearl Street at MBTA,0.7218430034129693
91,42.3329989199507,-71.11634425762531,Brookline Village - Station Street at MBTA,0.7075170842824602
92,42.3334,-71.02495,Farragut Rd at E. 6th St,0.4825322391559203
93,42.33376472623494,-71.12046446660315,Brookline Town Hall,0.7788210745957225
94,42.333922701369964,-71.10446508982932,One Brigham Circle,0.7931428571428571
95,42.33462893055976,-71.10407917767589,Brigham Circle - Francis St at Huntington Ave,0.8074899799599199
96,42.3350989929096,-71.07903778553009,Washington St at Lenox St,0.8239540910773787
97,42.335543083570826,-71.15061519672052,Cleveland Circle,0.6564327485380117
98,42.335693,-71.045859,W Broadway at Dorchester St,0.705482775351771
99,42.335741,-71.03877,South Boston Library - 646 E Broadway,0.5930008973208563
100,42.335958979433094,-71.04622899561036,W Broadway at Dorchester St,0.647120972002113
101,42.33624444796878,-71.08798563480377,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,0.7943025649585489
102,42.33639915372498,-71.07306711393903,Boston Medical Center - E Concord St at Harrison Ave,0.8757153075822603
103,42.336448,-71.023739,Murphy Skating Rink - 1880 Day Blvd,0.3890994405341996
104,42.336585554561154,-71.0988699646623,Huntington Ave at Mass Art,0.753580036863746
105,42.33664795427071,-71.0689445958451,Albany St at E. Brookline St,0.8575807592548927
106,42.33671641210506,-71.06880776602338,Boston Medical Center - E Concord St at Harrison Ave,0.9005704971475142
107,42.3374174845973,-71.10286116600037,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,0.9074529074529074
108,42.33758601097239,-71.09627097845076,Wentworth Institute of Technology - Huntington Ave at Vancouver St,0.6123107122826696
109,42.33826680058037,-71.13894682028331,Beacon St at Tappan St,0.7939251112856769
110,42.338334237199014,-71.13050930220197,Washington St at Griggs Rd,0.8172628304821151
111,42.338514601785995,-71.07404083013535,Washington St at Rutland St,0.883903342102699
112,42.338629,-71.1065,Longwood Ave at Binney St,0.885010906824556
113,42.33889559644165,-71.08149975611013,Tremont St at Northampton St,0.8234270082069137
114,42.3391085,-71.0514432,W Broadway at D St,0.7408686171179357
115,42.33949453726166,-71.0802078062261,Massachusetts Ave at Columbus Ave,0.766491395793499
116,42.33978052668946,-71.12133350232398,Marion St at Harvard St,0.8159869494290375
117,42.34011512249236,-71.10061883926392,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,0.7710989010989011
118,42.34024644768889,-71.15168806174552,Commonwealth Ave at Chiswick Rd,0.6478797638217928
119,42.340542615516355,-71.08138847914233,Columbus Ave at Massachusetts Ave,0.8276325616131441
120,42.340542615516355,-71.08138847914233,Massachusetts Ave at Columbus Ave,0.8848167539267016
121,42.341332,-71.076847,South End Library - Tremont St at W Newton St,0.8595726122982992
122,42.34135615767354,-71.08336953450817,Mass Ave T Station,0.7605002359603587
123,42.341522,-71.068922,Washington St at Waltham St,0.8704325913481731
124,42.34155984972459,-71.06886953115463,Washington St at Waltham St,0.8891239949217097
125,42.341574718737476,-71.06890439987183,Washington St at Waltham St,0.8091547590215549
126,42.341598,-71.123338,Coolidge Corner - Beacon St at Centre St,0.8214396621327867
127,42.341814,-71.090179,Northeastern University - North Parking Lot,0.7837292890330498
128,42.34254913737952,-71.07421449387857,Tremont St at W. Dedham St,0.7992114043069457
129,42.34278116224413,-71.05747275072645,Broadway T Stop,0.804026423403586
130,42.34286835071959,-71.14127840855872,Washington St at Egremont Rd,0.7481722177091795
131,42.34303291130257,-71.06688730436872,Washington St at Peters Park,0.8252427184466019
132,42.3436658245146,-71.08582377433777,Christian Science Plaza - Massachusetts Ave at Westland Ave,0.7602153822653326
133,42.343749,-71.062256,Troy Boston,0.8096241657885493
134,42.34397624831833,-71.08598473086202,Mobile Temporary Station,0.7391304347826086
135,42.344040510016356,-71.05737626552582,Dorchester Ave at Gillette Park,0.8630621526023244
136,42.344137,-71.052608,State Street at Channel Center,0.8558904767623394
137,42.344650628878306,-71.09732501226972,Boylston St at Jersey St,0.7429110046343571
138,42.34474224772802,-71.07648162175792,Columbus Ave at W. Canton St,0.7878440366972477
139,42.344792,-71.044024,The Lawn on D,0.5471810976521609
140,42.344796,-71.031614,ID Building West,0.8341441839893853
141,42.344827,-71.028664,ID Building East,0.878370786516854
142,42.34521562115022,-71.0638403149278,Harrison Ave at Mullins Way,0.8173390919624987
143,42.345392,-71.069616,Tremont St at E Berkeley St,0.7792241831207408
144,42.345733,-71.100694,Burlington Ave at Brookline Ave,0.7263849593866935
145,42.345901,-71.063187,Ink Block - Harrison Ave at Herald St,0.8431259876454532
146,42.346197076555455,-71.10728681087494,St Mary's,0.7825174825174825
147,42.34652003998412,-71.08065776545118,Prudential Center - 101 Huntington Ave,0.7213605921748326
148,42.34652003998412,-71.08065776545118,Prudential Center - Belvedere St,0.7944750114626318
149,42.346563,-71.128374,JFK Crossing at Harvard St. / Thorndike St.,0.7776049766718507
150,42.347241,-71.105301,Park Dr at Buswell St,0.829859387923904
151,42.347265,-71.088088,Boylston St at Massachusetts Ave,0.7261527312256545
152,42.34734473177431,-71.1001680795016,Big Papi Station,0.7970459518599562
153,42.34734473177431,-71.1001680795016,Lansdowne T Stop,0.746031746031746
154,42.34740620525209,-71.08678414955648,Boylston St at Massachusetts Ave,0.6864416814683244
155,42.347763454147454,-71.0453599691391,Boston Convention and Exhibition Center - Summer St at West Side Dr,0.5277556440903054
156,42.34807412317439,-71.07657015323639,Back Bay T Stop - Dartmouth St at Stuart St,0.8542692060774663
157,42.3481,-71.03764,Congress St at Northern Ave,0.6042933810375671
158,42.348278385426255,-71.08044855314802,Ring Rd,0.7793633369923162
159,42.348358628170445,-71.13997217276847,Commonwealth Ave at Kelton St,0.8227871590276489
160,42.34854543411198,-71.06559185315746,Shawmut Ave at Oak St W,0.7016861219195849
161,42.348706,-71.097009,Kenmore Square,0.6909610983981693
162,42.348717,-71.085954,Newbury St at Hereford St,0.7060520243339626
163,42.348762,-71.082383,Boylston St at Fairfield St,0.6992508968136738
164,42.34881026188269,-71.04167744055303,Seaport Hotel - Congress St at Seaport Ln,0.7242166108913903
165,42.34894857235593,-71.15027189254761,Brighton Center - Washington St at Cambridge St,0.7296581608088589
166,42.3489528466951,-71.16031676530838,Washington St at Brock St,0.5831367924528302
167,42.34922469338298,-71.13275302578586,Allston Green District - Griggs St at Commonwealth Ave,0.8372535043953433
168,42.34922469338298,-71.13275302578586,Commonwealth Ave at Griggs St,0.7935906271536871
169,42.34924376955301,-71.09728209692548,Deerfield St at Commonwealth Ave,0.7913010913759897
170,42.34942609892521,-71.06209959843909,Harrison Ave at Bennet St,0.8015783540022547
171,42.34949599514002,-71.10057592391968,Silber Way,0.7481967213114754
172,42.34953016890375,-71.13022770741735,Harvard Ave at Brainerd Rd,0.7957796852646638
173,42.34954403114251,-71.0724207387284,Stuart St at Berkeley St,0.8058103975535168
174,42.349589423682445,-71.0794677917329,Boylston St at Exeter St,0.7095883534136547
175,42.34960945333059,-71.10391523698127,700 Commonwealth Ave.,0.8294815740162399
176,42.34992828230057,-71.07739206866427,Copley Square - Dartmouth St at Boylston St,0.747547886817645
177,42.34993463611888,-71.07738554477692,Copley Square - Dartmouth St at Boylston St,0.9037620297462817
178,42.350406,-71.108279,B.U. Central - 725 Comm. Ave.,0.8004137693236021
179,42.350413,-71.07655,Boylston St at Dartmouth St,0.7640117994100295
180,42.350413,-71.07655,Boylston St at Dartmouth St FORMER,0.7603383458646616
181,42.35057,-71.166491,Oak Square - 615 Washington St,0.5498135322322856
182,42.35082680669095,-71.0898108780384,Beacon St at Massachusetts Ave,0.7356927371786213
183,42.35096144421219,-71.07782810926437,Dartmouth St at Newbury St,0.6777056277056277
184,42.351004495946704,-71.04930013418198,Congress St at Sleeper St,0.7510548523206751
185,42.3511419825475,-71.07329249382019,Boylston St at Berkeley St,0.7539710144927536
186,42.351146,-71.066289,Stuart St at Charles St,0.6606099935107074
187,42.351356,-71.059367,Chinatown Gate Plaza,0.7969345551861163
188,42.35147849233603,-71.044162200742,Mobile Temporary Station,0.5
189,42.35148193460858,-71.04436084628105,Seaport Square - Seaport Blvd at Northern Ave,0.8131388415672913
190,42.35154734791375,-71.12126246094704,Commonwealth Ave At Babcock St,0.8268215417106652
191,42.35155308466532,-71.0756903143556,Clarendon St at Newbury St,0.722844280272423
192,42.351586001198456,-71.04569256305693,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,0.7229483417800302
193,42.35169201885973,-71.11903488636017,Commonwealth Ave at Agganis Way,0.7887872954764197
194,42.351828068920675,-71.06781138111728,Park Plaza at Charles St,0.9
195,42.351828068920675,-71.06781138111728,Park Plaza at Charles St S.,0.682493181129407
196,42.35204262229712,-71.07057809829712,Boylston St at Arlington St,0.5691180536356096
197,42.352054773220544,-71.07048687257702,Boylston St at Arlington St,0.5967078189300411
198,42.3521261226759,-71.07599601185939,Copley Square - Dartmouth St at Boylston St,0.7816091954022989
199,42.352175,-71.055547,South Station - 700 Atlantic Ave,0.8501469147894222
200,42.35219035145307,-71.0760041699723,Clarendon St at Commonwealth Ave,0.714828897338403
201,42.352261,-71.123831,Packard's Corner - Commonwealth Ave at Brighton Ave,0.803759715611255
202,42.352409,-71.062679,Chinatown T Stop,0.7344562018658819
203,42.35256693391622,-71.06770543386118,Boylston St at Arlington St,0.7072072072072072
204,42.352587795070214,-71.06764905172895,Boylston St at Arlington St,0.708316752884998
205,42.35276620545606,-71.15988485533308,Faneuil St at Arlington St,0.6112237998647735
206,42.35294569782581,-71.05656400803126,Surface Rd at Summer St,0.8197596795727636
207,42.35317809186252,-71.04817356923377,Seaport Blvd at Sleeper St,0.7195932948612256
208,42.353334,-71.137313,Union Square - Brighton Ave at Cambridge St,0.7320480258600786
209,42.3533905070523,-71.04457139968872,Fan Pier,0.7348362855609233
210,42.354659,-71.053181,Purchase St at Pearl St,0.8201562975743428
211,42.354979,-71.063348,Tremont St at West St,0.6355319462889184
212,42.355335019412564,-71.0582291708306,Arch St at Franklin St,0.8112101700511805
213,42.355536284897084,-71.07286870479584,Mugar Way at Beacon St,0.5301295950784126
214,42.355601213279265,-71.10394477844238,MIT Vassar St,0.9104713143498386
215,42.35585435522005,-71.05459745998814,Post Office Square,0.8246525126011914
216,42.356052,-71.069849,Beacon St at Charles St,0.5184496124031007
217,42.356560923089404,-71.14167537549292,Boston Landing,0.7292307692307692
218,42.35668334969929,-71.06166645884514,Tremont St at Hamilton Pl,0.622844361065012
219,42.35668334969929,-71.06166645884514,Tremont St at Hamilton Place,0.8555555555555555
220,42.356755,-71.055407,Post Office Square - Pearl St at Milk St,0.7908256880733945
221,42.357143,-71.050699,Rowes Wharf at Atlantic Ave,0.7756795857762887
222,42.357218503176526,-71.1138716340065,Lower Cambridgeport at Magazine St / Riverside Rd,0.8613235444070562
223,42.35732921867706,-71.14673539996147,New Balance - 20 Guest St,0.7196859552195406
224,42.35775309465199,-71.10393404960632,Sidney Research Campus/ Erie Street at Waverly,0.9322173759283272
225,42.35775309465199,-71.10393404960632,Sidney Research Campus/Erie Street at Waverly,0.8775510204081632
226,42.3581,-71.093198,MIT at Mass Ave / Amherst St,0.8621119320475246
227,42.358155,-71.052163,Surface Rd at India St,0.7426839964915078
228,42.35872530462163,-71.07079532006537,Charles St at Pinckney St,0.697138869504536
229,42.35892,-71.057629,Boston City Hall - 28 State St,0.7212550408183338
230,42.35957320109044,-71.10129475593567,MIT Pacific St at Purrington St,0.9647555677088081
231,42.359675363711105,-71.10160055174674,Mobile Temporary Station,0.8571428571428571
232,42.359802515995526,-71.05960782626425,Government Center - Cambridge St at Court St,0.7785557986870897
233,42.3598253979878,-71.05979576244862,Government Center - Cambridge St at Court St,0.695137976346912
234,42.35991176110118,-71.0514298081398,Aquarium T Stop - 200 Atlantic Ave,0.651277382036313
235,42.36018499796463,-71.07086597688976,Charles Circle - Charles St at Cambridge St,0.682222569065085
236,42.36027370454934,-71.12852452327388,Honan Library,0.7625745950554135
237,42.36041774637169,-71.05752243543975,Congress St at Boston City Hall,0.5389830508474577
238,42.36041774637169,-71.05752243543975,Congress St at North St,0.5229232864275988
239,42.36079296858265,-71.07118962337152,Charles Circle - Charles St at Cambridge St,0.7059065369329861
240,42.36121165307985,-71.06530619789737,Cambridge St at Joy St,0.8228001209555489
241,42.36125721646537,-71.06528744101524,Cambridge St at Joy St,0.7429503916449086
242,42.36135837662249,-71.09670273977825,Mass Ave at Albany St,0.8490603461099816
243,42.3615457081725,-71.13776206970215,Brighton Mills - 370 Western Ave,0.6964015151515152
244,42.361619320766856,-71.0804355052096,One Memorial Drive,0.8801356462762489
245,42.361780439606044,-71.10809952020645,Dana Park,0.871540033438603
246,42.361787410661876,-71.14393111327445,Western Ave at Richardson St,0.7004405286343612
247,42.3621312344991,-71.09115600585936,MIT Stata Center at Vassar St / Main St,0.9495002630194634
248,42.36224178650923,-71.0831107199192,One Broadway / Kendall Sq at Main St / 3rd St,0.8455454409789583
249,42.362427842912396,-71.08495473861694,Kendall T,0.9165585819282317
250,42.3625,-71.08822,Ames St at Main St,0.9352601905255654
251,42.36254854409333,-71.0573735833168,Boston Public Market,0.6552412995478919
252,42.36264779118595,-71.10006093978882,University Park,0.8811412146697184
253,42.362811,-71.056067,Cross St at Hanover St,0.6159391269523428
254,42.36314498882458,-71.12298574307715,Innovation Lab - 125 Western Ave at Batten Way,0.7393681652490887
255,42.36346469304347,-71.10057324171066,Lafayette Square at Mass Ave / Main St / Columbia St,0.8415533095220001
256,42.363560158429884,-71.08216792345047,Kendall Street,0.8893150684931507
257,42.3636929,-71.0875672,Ames St at Broadway,0.875239335222486
258,42.363732,-71.124565,Innovation Lab - 125 Western Ave at Batten Way,0.8558184143222506
259,42.363796,-71.129164,175 N Harvard St,0.7436205859609932
260,42.363871,-71.050877,Lewis Wharf at Atlantic Ave,0.6884745217810642
261,42.364263440638524,-71.1182756971175,Soldiers Field Park - 111 Western Ave,0.7877748876803027
262,42.36435589027983,-71.0695936904267,Blossom St at Charles St,0.7525519183386131
263,42.3648929326648,-71.03497177362442,Piers Park,0.6300326441784548
264,42.36507,-71.1031,Central Square at Mass Ave / Essex St,0.8835251574772532
265,42.36544486137399,-71.08277142047882,Third at Binney,0.8798459348572385
266,42.36550728505653,-71.0801375997653,75 Binney St,0.8993946983928198
267,42.365673,-71.064263,Nashua Street at Red Auerbach Way,0.8472486589375324
268,42.36575798214837,-71.07699394226073,Rogers St & Land Blvd,0.8168926483393457
269,42.36590788445084,-71.06446668505669,TD Garden - West End Park,0.917004048582996
270,42.36590788445084,-71.06446668505669,West End Park,0.865218730745533
271,42.36599432867437,-71.09522221614498,Harvard St at Greene-Rose Heritage Park,0.9002242152466368
272,42.36608797388682,-71.08633603909765,Binney St / Sixth St,0.8963395878191326
273,42.36616223459919,-71.08688293667001,Binney St / Sixth St,0.9220404234841193
274,42.366277,-71.09169,One Kendall Square at Hampshire St / Portland St,0.8709524425473203
275,42.366426,-71.105495,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,0.856381163623955
276,42.366621,-71.114214,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,0.8663619252487228
277,42.366981,-71.076472,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,0.7258041660762363
278,42.36769018024484,-71.07116281986237,Museum of Science,0.5925559295189071
279,42.36774122306014,-71.0333597474255,Maverick St at Massport Path,0.4779874213836478
280,42.36860524248197,-71.09930185605663,Sennott Park  Broadway at Norfolk Street,0.8571428571428571
281,42.36860524248197,-71.09930185605663,Sennott Park Broadway at Norfolk Street,0.7934528448947779
282,42.368844082898356,-71.03977829217911,Maverick Square - Lewis Mall,0.7116912599318955
283,42.369121582065524,-71.1163867230971,Harvard University River Houses at DeWolfe St / Cowperthwaite St,0.5577038070560095
284,42.36919031768079,-71.11714124679565,Harvard University River Houses at DeWolfe St / Cowperthwaite St,0.6225223262905685
285,42.369536,-71.039431,East Boston Neighborhood Health Center - 20 Maverick Square,0.8091286307053942
286,42.36955297756508,-71.08579014980933,Kennedy-Longfellow School 158 Spring St,0.8981191222570533
287,42.369885,-71.069957,EF - North Point Park,0.773820124666073
288,42.370677,-71.076529,Lechmere Station at Cambridge St / First St,0.8524009184386543
289,42.370744,-71.044201,The Eddy - New St at Sumner St,0.5734536082474226
290,42.370803,-71.104412,359 Broadway - Broadway at Fayette Street,0.9058040724707391
291,42.37119727759414,-71.09759867191315,Cambridge Dept. of Public Works -147 Hampshire St.,0.8889966496208781
292,42.37150494100319,-71.07249312120985,Child St at North St,0.8182266820200691
293,42.371848,-71.060292,Warren St at Chelsea St,0.7468568822877989
294,42.37207657915397,-71.08995433905875,Berkshire Street at Cambridge Street,0.8639683505782106
295,42.3722168027866,-71.12188071012497,Harvard Kennedy School at Bennett St / Eliot St,0.7223670181258145
296,42.37250864997261,-71.11305356025696,Verizon Innovation Hub 10 Ware Street,0.8008285184781424
297,42.372969,-71.094445,Cambridge St - at Columbia St / Webster Ave,0.8377305626897035
298,42.373231,-71.120886,Harvard Square at Brattle St / Eliot St,0.7274909185262065
299,42.373268,-71.118579,Harvard Square at Mass Ave/ Dunster,0.6565053076196299
300,42.373312125824704,-71.0410200806291,Boston East - 126 Border St,0.8139059304703476
301,42.373379,-71.111075,Cambridge Main Library at Broadway / Trowbridge St,0.8471966911764706
302,42.374035,-71.101427,Inman Square at Vellucci Plaza / Hampshire St,0.9539951573849879
303,42.374079742097614,-71.03276392826956,Airport T Stop - Bremen St at Brooks St,0.26902173913043476
304,42.37408320248276,-71.03274185079499,Airport T Stop - Bremen St at Brooks St,0.5714285714285714
305,42.37408991426522,-71.06905996799469,Bunker Hill Community College,0.8776833631484794
306,42.37411261907485,-71.03277500727926,Airport T Stop - Bremen St at Brooks St,0.328125
307,42.374124549426526,-71.05481199938367,Charlestown Navy Yard,0.7350320911964747
308,42.37438408515815,-71.1001574621514,Inman Square at Springfield St.,0.872631326457184
309,42.37478628706384,-71.13320231437683,Mt Auburn,0.8064898152534344
310,42.374878467440965,-71.06383498767171,Main St at Thompson Sq,0.7758057935536515
311,42.37500235137831,-71.14871613699506,699 Mt Auburn St,0.7238593155893536
312,42.37533522545788,-71.03131584841321,Airport T Stop - Bremen St at Brooks St,0.3408695652173913
313,42.37544912547037,-71.03918548682486,Central Square East Boston,0.7420091324200914
314,42.375603,-71.064608,Main St at Austin St,0.7699566831683168
315,42.376369,-71.114025,Harvard University Gund Hall at Quincy St / Kirkland S,0.8215778474399164
316,42.376369,-71.114025,Harvard University Gund Hall at Quincy St / Kirkland St,0.6977664687588352
317,42.377022,-71.056605,Hayes Square - Vine St at Moulton St,0.7378774016468436
318,42.377945,-71.116865,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,0.875421145515803
319,42.378338,-71.048927,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,0.8626286619160728
320,42.37842,-71.105668,Beacon St at Washington / Kirkland,0.8615209988649262
321,42.378965,-71.068607,Edwards Playground - Main St at Eden St,0.8303662258392676
322,42.379011,-71.119945,Harvard Law School at Mass Ave / Jarvis St,0.8252608047690015
323,42.37927324600841,-71.10341902831351,Perry Park,0.8811430651619949
324,42.379595255143805,-71.09530799109052,Union Square - Somerville,0.8617511520737328
325,42.37965809715277,-71.09394280244487,Union Square - Somerville,0.7498833411105926
326,42.37967148149253,-71.0954931006745,Union Square - Somerville,0.7942942942942943
327,42.37967448103421,-71.09391324240278,Union Square - Somerville,0.7525388601036269
328,42.379772,-71.027448,Chelsea St at Saratoga St,0.49667405764966743
329,42.380287,-71.125107,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,0.8490031850890646
330,42.38032335045416,-71.10878612855231,191 Beacon St,0.8496709386906823
331,42.380429474494896,-71.06055721676967,Medford St at Charlestown BCYF,0.7881892136185598
332,42.380788172914286,-71.15412890911102,700 Huron Ave,0.7219027705175117
333,42.380857,-71.070629,Main St at Baldwin St,0.8517857142857143
334,42.380997997562794,-71.08721308428358,Washington St at Myrtle St,0.8629283489096573
335,42.38100143038052,-71.10402522613185,30 Dane St,0.8688594617684751
336,42.38100143038052,-71.10402522613185,30 Dane St.,0.9419354838709677
337,42.381650612901176,-71.13426981498378,Huron Ave At Vassal Lane,0.8430184522170201
338,42.381699831636816,-71.08377588917392,Washington St at Myrtle St,0.8002873563218391
339,42.381706759208264,-71.0837718658604,Washington St at Myrtle St,0.7827743902439024
340,42.38240377674137,-71.03024303913116,Glendon St at Condor St,0.44664031620553357
